created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 09 22:15:27 +0000 2023;1722739706570678541;"@kounflik tidur lagi";0;0;0;0;in;1390179856818663427;1722732883725689105;conslution;https://twitter.com/conslution/status/1722739706570678541
Thu Nov 09 22:15:20 +0000 2023;1722739676799504500;"@saagaasu jangan dicium, dihirup";0;1;0;0;in;1390179856818663427;1722704207453847752;conslution;https://twitter.com/conslution/status/1722739676799504500
Thu Nov 09 22:15:16 +0000 2023;1722739661158961441;"@bengkeldodo @prabowo Ada betulnya juga. Tapi beliau sudah tua. Jadi nggak cocok jadi presiden indonesia menurut saya. Maaf ya. AMIN solusinya indonesia maju berkeadilan.";0;0;0;0;in;1108338120758423553;1722548390243053870;Denish234;https://twitter.com/Denish234/status/1722739661158961441
Thu Nov 09 22:15:14 +0000 2023;1722739651411374251;"@kompascom Beberapa juga ada yg harakiri... Jalan Samurai  intinya negara gak baik baik saja Prof @mohmahfudmd ... jd inhat pa Benny di @kompolnas_ri terllau lama usut penyidik2 kasus 3 PNS @DKIJakarta tapi cm bersurat ke kapolda jarang ke presiden @jokowi  https://t.co/BaBENE4G3C";10;0;1;1;in;1283784113082654727;1722507850164097489;theakiira;https://twitter.com/theakiira/status/1722739651411374251
Thu Nov 09 22:15:01 +0000 2023;1722739596726018136;"@gawcoann walah mbak";0;1;0;0;in;1390179856818663427;1722716800025289104;conslution;https://twitter.com/conslution/status/1722739596726018136
Thu Nov 09 22:14:50 +0000 2023;1722739549791756759;"@geloraco Kecuali presiden, begitu bukan maksudnya ?";0;0;0;0;in;1549025916864438272;1722091409828930034;BudiSet70063863;https://twitter.com/BudiSet70063863/status/1722739549791756759
Thu Nov 09 22:14:43 +0000 2023;1722739519982866604;"@KompasTV Pada pilpres 2019 saya dan keluarga besar saya mendukung Bapak @prabowo  totalitas ..,,tapi untuk pilpres 2024 kok saya jadi ragu dengan gaya dan sepak terjangnya Bapak...,sebagai masyarakat awam hukum..,, kok sepertinya ada kejanggalan proses pemilihan wakil Bapak di paksakan.?";0;0;0;0;in;1057085313103814656;1722279831298253180;Gunawan97223713;https://twitter.com/Gunawan97223713/status/1722739519982866604
Thu Nov 09 22:14:38 +0000 2023;1722739501649527019;"Kelakuan anak presiden, di luar kepantasan, kepatutan dan tidak untuk di contoh.  Jauh dari politik santun dan santuy yg di gaungkan @psi_id   Ya ndak @DedynurPalakka ? 🙈🤣 https://t.co/MZH5UizEwD";0;0;0;0;in;905382173456220162;1722739501649527019;ckjenni_5;https://twitter.com/ckjenni_5/status/1722739501649527019
Thu Nov 09 22:14:35 +0000 2023;1722739487430861242;"@gus_dibyo Waduh kalo melamunnya jadi anak presiden enak tuh,secara mau apapun pasti langsung dikabulkan,tau dong siapa yg seperti itu🤭";0;0;0;0;in;1709384480191094784;1722509401393897567;Rainzaz20;https://twitter.com/Rainzaz20/status/1722739487430861242
Thu Nov 09 22:14:13 +0000 2023;1722739394803868061;"Twitter, medsos akan silent ketika broro jadi presiden, dan kita akan membaca majalah bobo…";0;0;0;1;in;1487121546363928576;1722739394803868061;snakeonthebed;https://twitter.com/snakeonthebed/status/1722739394803868061
Thu Nov 09 22:13:58 +0000 2023;1722739334280016117;"Selamat Hari Pahlawan Nasional 10 November 2023.  "Perjuangan Kalian Tidak Mudah Karna Melawan Bangsa Sendiri.  *Ir Sukarno Presiden RI 1 Dan Bapak Proklamator.  #Sami86Genkz https://t.co/byEjhlJrmr";1;3;18;58;in;1389082210452443138;1722739334280016117;sami86pilang;https://twitter.com/sami86pilang/status/1722739334280016117
Thu Nov 09 22:13:53 +0000 2023;1722739311781842967;"@VIVAcoid Yg cerah masa depan lu doang wo makanya lu mau jadi presiden, awok wokwok jadi menhan dgn food estate dan alutsista aja langsung gendut lu";0;0;0;0;in;1605424008140242944;1722382630380020061;RakyatBerisik;https://twitter.com/RakyatBerisik/status/1722739311781842967
Thu Nov 09 22:13:48 +0000 2023;1722739292357968220;"@ongkostar_ @WinnerWave_ loe kudet ya di era habibi pdip partai pemenang pemilu pertama itu pdip loe juga lupa waktu mega berpasangan dengan gusdur itu pdip menang hanya sj di serang pakai ayat akhir ny Megawati yang awal nya capres dan harus nya jadi presiden dia legowo menyerah kan posis itu ke gusdur";0;0;0;0;in;1448215717073936386;1721823925561336204;dewikar91347555;https://twitter.com/dewikar91347555/status/1722739292357968220
Thu Nov 09 22:13:44 +0000 2023;1722739274863554592;"@Notgonnabethe1 @sketchyloti @aimr0d Nah bner, yg dipermasalahin bkn latar belakang tempatnya. tpi pemilihan kata tu akun";0;0;0;0;in;1216352816853221376;1722452207155728470;Keirairsamodie;https://twitter.com/Keirairsamodie/status/1722739274863554592
Thu Nov 09 22:13:24 +0000 2023;1722739190348353557;"@Uki23 Ya sdh langsung saja minta KPU mengumumkan bahwa presiden terpilih Prabowo berdasarkan hasil survey. Jadi nggak perlu lagi negara menghabiskan uang negara sampai triliunan rupiah hanya utk menghasilkan badut2...";0;0;0;0;in;911882593477419009;1722568072639427033;SKakilima;https://twitter.com/SKakilima/status/1722739190348353557
Thu Nov 09 22:13:00 +0000 2023;1722739089437540661;"@DPP_PKB @cakimiNOW Mantap AMIN presiden RI";0;0;0;0;ht;1603679221825826818;1722559737198440485;arisman_aja;https://twitter.com/arisman_aja/status/1722739089437540661
Thu Nov 09 22:12:25 +0000 2023;1722738941978403238;"@gus_dibyo hahaa kok bisa mbghayal sejauh itu mas rico,bisa jd anak presiden gtu";0;0;0;0;in;1712421585045655552;1722509401393897567;HSamudi36068;https://twitter.com/HSamudi36068/status/1722738941978403238
Thu Nov 09 22:12:22 +0000 2023;1722738931148669417;"@kdrama_menfess Trust issue sama adegan medical ny wkwk apalagi yg ngeluarin berliannnn, teruss nge oprasi presiden liga arab, ngeluarin besi dari punggung bapak Palli Palli 😂";0;0;0;0;in;969143508064858113;1722538660615315625;Donovvi;https://twitter.com/Donovvi/status/1722738931148669417
Thu Nov 09 22:12:18 +0000 2023;1722738912492404791;"@DPP_PKB Mantap AMIN presiden RI";0;0;0;0;ht;1603679221825826818;1722558355980669377;arisman_aja;https://twitter.com/arisman_aja/status/1722738912492404791
Thu Nov 09 22:11:59 +0000 2023;1722738835208143315;"HARI INI AESPA KAMBEK.... KAMBEK KEDUA KALINYA......... terimakasih pa presiden... terimakasih leluhur dan buyutku... terimakasih telah menciptakan yg namanya kambek didunia ini......";0;0;0;1;in;1165989154443784192;1722738835208143315;karinangitiss;https://twitter.com/karinangitiss/status/1722738835208143315
Thu Nov 09 22:11:55 +0000 2023;1722738818321915994;"@voiceofpkb @cakimiNOW @aniesbaswedan Mantap AMIN presiden RI";0;0;0;0;ht;1603679221825826818;1722545679007134112;arisman_aja;https://twitter.com/arisman_aja/status/1722738818321915994
Thu Nov 09 22:11:53 +0000 2023;1722738809673220340;"presiden yang sudah mulai aneh";0;0;0;0;in;1604294117294346240;1722738809673220340;twiterangel11;https://twitter.com/twiterangel11/status/1722738809673220340
Thu Nov 09 22:11:53 +0000 2023;1722738809039933910;"@gus_dibyo Kasian rico gk seberuntung anak presiden ya";0;0;0;0;in;1691740029297758208;1722509401393897567;sintiasi4455;https://twitter.com/sintiasi4455/status/1722738809039933910
Thu Nov 09 22:11:39 +0000 2023;1722738751452164195;"@tubirfess SOALNYA ORANG JAWA MERANTAU KE JAKARTA JADI PRESIDEN. MANA ADA PRESIDEN ANAK JAKARTA. MAKANYA MEREKA IRI. KARENA SDM JAWA LEBIH UNGGUL. @AS LL";0;0;0;0;in;855976274;1722307843439927394;arfianto_fendy;https://twitter.com/arfianto_fendy/status/1722738751452164195
Thu Nov 09 22:11:34 +0000 2023;1722738726764507477;"@StefanAntonio__ Coba simak twiiet awalnya biar gak melebar kemana mana. Faktanya Solo itu dpt guyuran proyek sejak 2015 (Pak Jokowi jd Presiden) sampai skrg. Bukan era Gibran aja. https://t.co/XKA7LGASbP";0;2;0;3;in;1270077187;1722645014680093141;dwioktariyadi;https://twitter.com/dwioktariyadi/status/1722738726764507477
Thu Nov 09 22:11:25 +0000 2023;1722738691167424931;"@DPP_PKB @cakimiNOW Mantap AMIN presiden RI";0;0;0;0;ht;1603679221825826818;1722554947429138692;arisman_aja;https://twitter.com/arisman_aja/status/1722738691167424931
Thu Nov 09 22:11:24 +0000 2023;1722738686499184799;"@DedynurPalakka @PaulRoom341802 @gibran_tweet Wes jelas Hakim MK melanggar berat Etika .....? Lagian bocah Mencla mencle nguno koq Kon milih dadi wakil presiden. Omongane wae esuk tempe, sore dadi dele...";0;0;0;0;in;1109811744317202432;1722198402447089849;SMangkudilaga;https://twitter.com/SMangkudilaga/status/1722738686499184799
Thu Nov 09 22:11:18 +0000 2023;1722738662126043162;"Pertempuran Surabaya 78 tahun lalu merupakan salah satu pertempuran besar dan tersulit yang pernah terjadi dalam sejarah Revolusi Nasional Indonesia. Mengingat semangat perjuangan para pahlawan Indonesia saat itu, Presiden Soekarno menetapkan 10 November sebagai Hari Pahlawan.";0;1;0;0;in;1117789620568150016;1722738658867044596;LPMP_KepBabel;https://twitter.com/LPMP_KepBabel/status/1722738662126043162
Thu Nov 09 22:11:14 +0000 2023;1722738642823872709;"Jelas nggak malu lah, wong ada iming-iming menjadi presiden. Kenapa..?? Faktor usia dan faktor kesehatan. Namanya juga kekuasaan. Siapa Yg tidak tergiur. ??";0;0;0;0;in;1604731200815235073;1722738642823872709;Hamba60455437;https://twitter.com/Hamba60455437/status/1722738642823872709
Thu Nov 09 22:11:03 +0000 2023;1722738599886835743;"@gus_dibyo Rico melamun kapan hidup bisa instan seperti anak presiden yg apa2 serba sat set";0;0;0;0;in;1691739333752233985;1722509401393897567;AurelLaudia;https://twitter.com/AurelLaudia/status/1722738599886835743
Thu Nov 09 22:10:59 +0000 2023;1722738583264784488;"@DPP_PKB @cakimiNOW Mantap AMIN presiden RI";0;0;0;0;ht;1603679221825826818;1722550353177321613;arisman_aja;https://twitter.com/arisman_aja/status/1722738583264784488
Thu Nov 09 22:10:26 +0000 2023;1722738444726919674;"@DPP_PKB @cakimiNOW Mantap AMIN presiden RI";0;0;0;0;ht;1603679221825826818;1722556360188125490;arisman_aja;https://twitter.com/arisman_aja/status/1722738444726919674
Thu Nov 09 22:10:21 +0000 2023;1722738422732005565;"@gus_dibyo melamun mnjdi anak presiden,mungkin mmbyangkan hdup di istana presiden yg mewah gtu,😁";0;0;0;0;in;1712458619491586048;1722509401393897567;ArdiHibin85204;https://twitter.com/ArdiHibin85204/status/1722738422732005565
Thu Nov 09 22:10:17 +0000 2023;1722738405094936797;"@VIVAcoid Akankah kita memilih presiden yang dipoles dengan survei, sedangkan calonnya plonga plongo, nggak kan";0;0;0;0;in;1506053515063754753;1722606110719508696;CakSan32747218;https://twitter.com/CakSan32747218/status/1722738405094936797
Thu Nov 09 22:09:53 +0000 2023;1722738305228480609;"@zarryhendrik Namanya juga anak presiden. Main apa sih yang gak bisa, lha wong saya cuma pernah jd anaknya pak RT saja serasa punya kampung sendiri biarpun hanya se RT 5 dan bisa "main" apa saja....😁😄😁😄😁😄";0;0;0;0;in;889666701377232896;1716317394464133151;Mengalirsj;https://twitter.com/Mengalirsj/status/1722738305228480609
Thu Nov 09 22:09:29 +0000 2023;1722738205873811642;"@ch_chotimah2 yg terbiasa merendahkan wajarnya ditinggalkan jangankan tkg bakso presiden saja gak ada apa"nya 🤭 https://t.co/e60tdlMz4b";0;0;0;0;in;1690667631052034048;1722597796170338498;IwanGun96636740;https://twitter.com/IwanGun96636740/status/1722738205873811642
Thu Nov 09 22:09:19 +0000 2023;1722738161875640683;"@RembukPSI Kita semua diajak oleh PSI untuk berpartisipasi dengan sukacita dalam pesta demokrasi ini. Ayo manfaatkan hak pilih dengan bijak dan bertanggungjawab, pilih pemimpin yang jujur dan adil. Semoga pemilu ini menghasilkan anggota legislatif dan presiden wakil presiden terbaik!";0;0;0;0;in;1701829368811864064;1722619349943591239;zokominx;https://twitter.com/zokominx/status/1722738161875640683
Thu Nov 09 22:09:03 +0000 2023;1722738096863846866;"@gus_dibyo dlm lamunan rico,,andai aku jd ank presiden akan ku lakukan yg baik ,agk semua keadaan baik-baik aj";0;0;0;0;in;1712459421304107008;1722509401393897567;SoghilS40522;https://twitter.com/SoghilS40522/status/1722738096863846866
Thu Nov 09 22:09:11 +0000 2023;1722738127792685476;"@bengkeldodo @P4P4B0W0_2024 @99propaganda @adri_7i @alextham878 @Alie_Fahnoor @AlmaghribiS @AndreasSolusi @Bank_Joee_ @golkar_id @Lembayung071 Band Pasangan calon presiden dong. p adahal fans beragam. tapi ngajak kampanye";0;0;0;0;in;755596071275892736;1722512557297340568;muhtadiamir79;https://twitter.com/muhtadiamir79/status/1722738127792685476
Thu Nov 09 22:09:11 +0000 2023;1722738130544156713;"@mochamadarip kalo sy sih PDIP ajalah 2 kali kadernya jadi presiden.. apa lagi bapaknya bu mega kan salah satu pelopor berdirinya negara ini.. jauh berpengalaman dan sudah teruji.. masa untuk anak cucu kok milih yang coba coba.. mau promo apapun gerindra gatot jadi presiden.. ya ga?";0;0;0;0;in;459518004;1722388400735760843;donaldgiri1;https://twitter.com/donaldgiri1/status/1722738130544156713
Thu Nov 09 22:08:59 +0000 2023;1722738076517298234;"@RembukPSI Yuk, Sis dan Bro, ayo kita dukung suksesnya pesta demokrasi! PSI mengajak kita semua untuk ikut serta dengan riang gembira. Mari manfaatkan pemilu ini dengan bijak, pilih anggota legislatif yang berkualitas dan pasangan presiden wakil presiden terbaik. 🗳️🎉";0;0;0;0;in;1702260472337330176;1722619349943591239;fflovver;https://twitter.com/fflovver/status/1722738076517298234
Thu Nov 09 22:08:57 +0000 2023;1722738069928087869;"Melihat begitu penting ketahanan air inilah Ketua Umum Partai Gerindra Prabowo Subianto siap melanjutkan program ekonomi pro rakyat yang digagas Presiden Joko Widodo atau Jokowi. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju";0;0;0;0;in;1664347407490924545;1722738069928087869;curry_alay87257;https://twitter.com/curry_alay87257/status/1722738069928087869
Thu Nov 09 22:08:57 +0000 2023;1722738068715934142;"@tvOneNews Q tkut orde baru bngkit klo dia jdi presiden ngeri woiy";0;0;0;0;in;1404268460725571592;1722567001980420492;Joni19650467;https://twitter.com/Joni19650467/status/1722738068715934142
Thu Nov 09 22:08:56 +0000 2023;1722738067449291006;"@MamatAlkatiri Saatnua maju jadi Presiden di negeri Paman Usman. Eh maksud ane Paman Sam.";0;0;0;0;in;1513656242312384517;1722632865215881356;BOLATIME1;https://twitter.com/BOLATIME1/status/1722738067449291006
Thu Nov 09 22:08:33 +0000 2023;1722737968920846370;"@Gus_Raharjo Yg punya cita-cita jadi presiden udah mundur aja  . Lawong presiden nya kayak dinasti gini anak cucunya di ajukan smua. Sia² kan yg berjuang mati² an. Di curangin sama anak yg berkuasa";0;0;0;0;in;1656399200458768385;1722512224479224287;fitiya99;https://twitter.com/fitiya99/status/1722737968920846370
Thu Nov 09 22:08:22 +0000 2023;1722737922301173779;"@gus_dibyo Bisa jadi itu,siapa sih yg ngga mau jadi anak presiden,tapi jangan sering melamun ya Rico😁";0;0;0;0;in;1697249548899655680;1722509401393897567;JOtomenanglagi;https://twitter.com/JOtomenanglagi/status/1722737922301173779
Thu Nov 09 22:07:58 +0000 2023;1722737822669648191;"@gus_dibyo rico mmbyangkan klo jd ank presiden hdup d istana dan bisa mmbrikN hal positif bgi semua";0;0;0;0;in;1712460043105546240;1722509401393897567;ardi_timan81573;https://twitter.com/ardi_timan81573/status/1722737822669648191
Thu Nov 09 22:07:49 +0000 2023;1722737782907711753;"@Minietweets_ @budimandjatmiko Walaupun secanggih apapun alat kampanyenya pk ps, maaf saya tidak akan pilih pk ps karena beliau sudah tua. Maaf ya... itu pilihan saya. Saya kawatir indonesia sebesar ini dipinpin presiden tua. Maaf maaf.";0;0;0;0;in;1108338120758423553;1722465235146289501;Denish234;https://twitter.com/Denish234/status/1722737782907711753
Thu Nov 09 22:07:44 +0000 2023;1722737762535948383;"@HusinShihab Tidak ada yg mustahi bagi Allah,"kun fayakun" @Anies Baswedan pun jadi Presiden, Aamiin";0;0;0;0;in;2696971124;1722433385757622300;CameliaEry;https://twitter.com/CameliaEry/status/1722737762535948383
Thu Nov 09 22:07:25 +0000 2023;1722737684203110560;"@tanyakanrl itu nanti yg kalah Pilsis (Pemilihan OSIS) jadi siswa oposisi atau masuk di kabinet?";0;0;0;0;in;1047896348723277824;1722536962652041230;hadisasmito99;https://twitter.com/hadisasmito99/status/1722737684203110560
Thu Nov 09 22:07:12 +0000 2023;1722737629324784124;"@ui_fess Tp jd presiden";0;0;0;0;in;2343214238;1722484097258512750;taaappiiii;https://twitter.com/taaappiiii/status/1722737629324784124
Thu Nov 09 22:06:42 +0000 2023;1722737502564569146;"@gus_dibyo Nglamar aja jadi anaknya biar di jadikan presiden tahun selanjutnya";0;0;0;0;in;1701325508875788288;1722509401393897567;cahayaku777;https://twitter.com/cahayaku777/status/1722737502564569146
Thu Nov 09 22:05:29 +0000 2023;1722737196799807902;"@AlissaWahid @andi_achilles Loh apa benar masih terjadi di Papua? Jadi kerja presiden sudah hampir 10 tahun ngapain?";0;0;0;0;in;1668116255222681600;1722504066541273593;Simbah0909;https://twitter.com/Simbah0909/status/1722737196799807902
Thu Nov 09 22:05:20 +0000 2023;1722737161232154834;"Menurut Hari Suprayogi, Direktur Jenderal Sumber Daya Air, pada 2015-2020 target Presiden Jokowi adalah membangun 65 waduk besar. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju";0;0;0;0;in;1664347407490924545;1722737161232154834;curry_alay87257;https://twitter.com/curry_alay87257/status/1722737161232154834
Thu Nov 09 22:05:08 +0000 2023;1722737110434898090;"Duo Gubernur Jawa Timur (Jatim), Soekarwo alias Pakde Karwo dan Khofifah Indar Parawansa (@khofifah.ip), kini telah tergabung di kubu pasangan bakal calon presiden (bacapres) dan bakal calon wakil presiden (bacawapres) Prabowo Subianto dan Gibran Rakabuming Raka.";0;1;0;0;in;798770586784702464;1722599931527970834;pinterpolitik;https://twitter.com/pinterpolitik/status/1722737110434898090
Thu Nov 09 22:05:04 +0000 2023;1722737091757695240;"@tikusmerah1 Pasca Reformasi korupsi paling gila adalah periode kedua presiden Joko widodo";0;0;0;0;in;186764928;1722729339215814673;herman1702;https://twitter.com/herman1702/status/1722737091757695240
Thu Nov 09 22:04:53 +0000 2023;1722737046241022188;"@Gus_Raharjo Boneka di kamar adek jadi nostalgia masa kecil.Gibran sebagai cawapres boneka, lucu! Anak presiden kok jadi boneka";0;0;0;0;in;1709947625724874752;1722479704316526747;Firman390077519;https://twitter.com/Firman390077519/status/1722737046241022188
Thu Nov 09 22:04:39 +0000 2023;1722736988913365353;"Sekarang semua capres san cawapres, jg presiden yg lagi berkuasa mersa lebih palestin dari pada palestin. Dulu 2 capres diam tidak berani bersuara, menhan apa lg, jokowi dan anak ingusan nya, malah senag dan berharap israel main di indonesia. Halooo. Jls penghianat konstitusi https://t.co/FDD6zkYDJK";0;0;0;1;in;1347818596131459072;1722736988913365353;Arya010787;https://twitter.com/Arya010787/status/1722736988913365353
Thu Nov 09 22:04:39 +0000 2023;1722736987252339142;"@hiday15389 @mikuroQ Tahun 1999 pdip pemenang pemilu..dan jokowi belum lahir 🤣🤣 tapi bu mega ga jadi presiden gara gara ditikung amin rasis";0;0;0;0;in;1603529849641263104;1722515033241051628;sriyadi2611;https://twitter.com/sriyadi2611/status/1722736987252339142
Thu Nov 09 22:02:55 +0000 2023;1722736551426429017;"Para pemimpin politik harus berkomitmen untuk melawan skenario Cawapres Boneka dan memastikan bahwa pemilihan umum berlangsung secara adil dan transparan. https://t.co/W0iscl3JfA";0;0;0;0;in;1701373280543002624;1722736551426429017;oliviazen_;https://twitter.com/oliviazen_/status/1722736551426429017
Thu Nov 09 22:02:53 +0000 2023;1722736541678899258;"@mpoklela7 @prabowo AMIN AMIN AMIN.... In Sya Allah Pasangan AMIN presiden 2024.";0;0;0;0;in;1108338120758423553;1722457370268422599;Denish234;https://twitter.com/Denish234/status/1722736541678899258
Thu Nov 09 22:02:45 +0000 2023;1722736511794422108;"Melindungi demokrasi dari ancaman Cawapres Boneka adalah tanggung jawab bersama. Kita harus bersatu, mengawasi proses politik, dan memastikan bahwa suara rakyat benar-benar didengar dalam setiap pemilihan umum. https://t.co/fATGe1tF6m";0;0;0;0;in;1701371722690330624;1722736511794422108;nadianovi_;https://twitter.com/nadianovi_/status/1722736511794422108
Thu Nov 09 22:02:15 +0000 2023;1722736382341513692;"PLTS TERAPUNG TERBESAR DI ASIA TENGGARA RESMI BEROPERASI!  Presiden Joko Widodo meresmikan operasi Pembangkit Listrik Tenaga Surya (PLTS) Terapung Cirata berkapasitas 192 MWp yang berlokasi di Purwakarta, Jawa Barat pada Kamis (9/11).  #PLTSTerapungCirata # https://t.co/aY80O1k7VH";0;0;0;1;in;2982123054;1722736382341513692;infolistrikdjty;https://twitter.com/infolistrikdjty/status/1722736382341513692
Thu Nov 09 22:01:34 +0000 2023;1722736210521817360;"Presiden RI, Joko Widodo, dan Presiden FIFA, Gianni Infantino, disebut akan hadir dalam seremoni pembukaan Piala Dunia U17 2023. https://t.co/R0jIwm0Ngd";0;1;0;4;in;23343960;1722736210521817360;kompascom;https://twitter.com/kompascom/status/1722736210521817360
Thu Nov 09 22:01:17 +0000 2023;1722736139600338951;"Elite PDI-P kembali mengkritik Presiden Jokowi yang dinilai berubah sikap setelah dikelilingi "badut politik." https://t.co/CEJePKZo5Y";1;18;7;24;in;23343960;1722736139600338951;kompascom;https://twitter.com/kompascom/status/1722736139600338951
Thu Nov 09 22:00:17 +0000 2023;1722735888457777348;"Easy   👉https://t.co/S4XiUbl16b https://t.co/boTPPfqivR";0;0;0;0;en;1638033496013959168;1722735888457777348;panwaspanteraja;https://twitter.com/panwaspanteraja/status/1722735888457777348
Thu Nov 09 22:00:11 +0000 2023;1722735861840949299;"@1Serigala_merah Program bagus Dari pak Prabowo dan mas Gibran nih,semoga terealisasikan saat beliau menjabat sbg presiden dan wakilnya nanti 🙏 https://t.co/HszKdDPbZ9";0;0;0;0;in;1706248409924145152;1722510276938113262;rifkyfirma65983;https://twitter.com/rifkyfirma65983/status/1722735861840949299
Thu Nov 09 22:00:06 +0000 2023;1722735844019310837;"@DPP_PKB Pasangan AMIN selalu dihatiku ...insyallah beliu berdua sosok pemimpin yang selalu memperhatikan dunia pendidikan...semoga beliu menjadi presiden dan wakil presiden dipemilu yang akan datang 2024 AMIN pemimpin kita...👍👍👍";0;0;0;0;in;1694350204504616960;1722558355980669377;AkhmadRivai79;https://twitter.com/AkhmadRivai79/status/1722735844019310837
Thu Nov 09 21:59:59 +0000 2023;1722735814889890207;"Sekretariat Teknis Administrasi Pemilu (STAE) telah mendistribusikan surat suara ke distrik-distrik, termasuk Wilayah RAEOA untuk melaksanakan pemilihan kepala desa (Pilkades) putaran kedua yang akan diadakan pada tanggal 13 November 2023. https://t.co/0r9yGPMj3D";0;0;0;0;in;1253622551458091008;1722735814889890207;STLNews_TL;https://twitter.com/STLNews_TL/status/1722735814889890207
Thu Nov 09 21:59:56 +0000 2023;1722735799278727546;"@hasyimmah Partai PDIP sudah teruji kok dua kali kadernya jadi presiden.. masa milih yang coba coba atau partai baru sih..  yang pasti pasti ajalah jaminan mutu dan kualitas.. ya ga.. buat anak kok coba coba..";0;0;0;0;in;459518004;1722584454701703395;donaldgiri1;https://twitter.com/donaldgiri1/status/1722735799278727546
Thu Nov 09 21:59:33 +0000 2023;1722735705447948782;"@gus_dibyo Wkwkwk enak ya jadi anak presiden. Dalam hitungan sekejap impian nya jadi kenyataan";0;0;0;0;in;1703271841023111168;1722509401393897567;asmara_099;https://twitter.com/asmara_099/status/1722735705447948782
Thu Nov 09 21:58:48 +0000 2023;1722735515064213962;"Pemerintah Konstitusional IX melalui Komisi Revisi Anggaran (KRO) mengalokasikan dana sebesar US$ 11 juta untuk Presiden Republik karena US$ 8 juta yang dialokasikan sebelumnya tidak cukup untuk kebutuhan program-program Presiden Republik. https://t.co/KlHOp4ye1b";0;0;0;0;in;1253622551458091008;1722735515064213962;STLNews_TL;https://twitter.com/STLNews_TL/status/1722735515064213962
Thu Nov 09 21:58:14 +0000 2023;1722735375062593641;"@alextham878 Jadi walikota 2 kali,gubernur 1 kali,presiden 2 kali.Selama 5 kali didukung PDIP mengapa baru sekarang ribut masalah petugas partai. Jokowi berubah setelah ditolak 3 periode dan perpanjangan jabatan. Jangan pelihara ketololan. Kalo mau sakit hati ketika 2 kali jd walkot saja.";0;0;0;0;in;718071861746073600;1722475924816646464;ediedot108;https://twitter.com/ediedot108/status/1722735375062593641
Thu Nov 09 21:58:05 +0000 2023;1722735336680476983;"Melihat begitu penting ketahanan air inilah Ketua Umum Partai Gerindra Prabowo Subianto siap melanjutkan program ekonomi pro rakyat yang digagas Presiden Joko Widodo atau Jokowi. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju";0;0;0;0;in;4097906232;1722735336680476983;HarahapHp;https://twitter.com/HarahapHp/status/1722735336680476983
Thu Nov 09 21:57:56 +0000 2023;1722735296922755462;"@gus_dibyo @gus_dibyo Rico melamunkan: Bagaimana kalau jadi anak presiden.dia ingin mengamankan semua yg terjadi tdk seperti sekarang ini";0;0;0;0;in;1709738335684698112;1722509401393897567;ningsih_ai67008;https://twitter.com/ningsih_ai67008/status/1722735296922755462
Thu Nov 09 21:57:49 +0000 2023;1722735267344429209;"@bgengkarawang @Lembayung071 Program bagus Dari pak Prabowo dan mas Gibran nih,semoga terealisasikan saat beliau menjabat sbg presiden dan wakilnya nanti 🙏 https://t.co/c8znIKpUnv";0;0;0;0;in;1706242008950661120;1722470333138317518;soman_sopian;https://twitter.com/soman_sopian/status/1722735267344429209
Thu Nov 09 21:57:19 +0000 2023;1722735142060654641;"alasan2 mengapa Prabowo tak layak jadi presiden menurut PAKAR LOGIKA ADE ARMANDO https://t.co/0tfr1DY1m6";0;0;0;0;in;1680512972177969152;1722735142060654641;Maramudasagala;https://twitter.com/Maramudasagala/status/1722735142060654641
Thu Nov 09 21:57:13 +0000 2023;1722735118778093782;"@sutanmangara Aku sih anis utk presiden 2024, tp utk sholawat an sreg ganjar ☺";0;0;0;0;in;1573083590879248386;1721741574030467508;Riventavares;https://twitter.com/Riventavares/status/1722735118778093782
Thu Nov 09 21:56:53 +0000 2023;1722735034568970541;"@gus_dibyo Iya ya jadi presiden anaknya diangkat semua jadi pejabat pemerintah dg gampang nya. Beda dh anak orang biasa gini susah payah pun gk ada artinya";0;0;0;0;in;1702787350689169408;1722509401393897567;ceriabhg;https://twitter.com/ceriabhg/status/1722735034568970541
Thu Nov 09 21:56:53 +0000 2023;1722735032417268121;"@voiceofpkb @cakimiNOW @aniesbaswedan AMIN semoga terpilih dan mari kt dukung dan dokan  pasangan AMIN menjadi presiden dan wakil presiden dipemilu 2024.";0;0;0;0;in;1694350204504616960;1722545679007134112;AkhmadRivai79;https://twitter.com/AkhmadRivai79/status/1722735032417268121
Thu Nov 09 21:56:38 +0000 2023;1722734970312269973;"@RizkiAsihan Ya Allah ya rabb..dosa apa rakyat saIndonesia?, sampai dikasih pejabat wakil presiden (sebgi org no 2) sekali ngomong isinya kek gini   Padahal seblmnya irit ngomong";0;0;0;2;in;1274436180176584704;1722614116962210088;AbiyuDaus;https://twitter.com/AbiyuDaus/status/1722734970312269973
